"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","BAHADURPUR","AMILAHA","3153012092/WH/958486255823998983","9737","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=AMILAHA&panchayat_code=3153012092&fin_year=2025-2026&source=&work_code=3153012092/WH/958486255823998983&msr_no=9737&AttendanceDate=25/03/2026&Digest=9DRYuGLoeXGUo9iAgaXYZg",8
"BASTI","BANKATI","AHIRAULI","3153011001/IC/958486255823742631","9264","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=AHIRAULI&panchayat_code=3153011001&fin_year=2025-2026&source=&work_code=3153011001/IC/958486255823742631&msr_no=9264&AttendanceDate=25/03/2026&Digest=paCSwwRDbFt/3b4vwiTyHA",9
"BASTI","BANKATI","AHIRAULI","3153011001/LD/958486255824752580","9268","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=AHIRAULI&panchayat_code=3153011001&fin_year=2025-2026&source=&work_code=3153011001/LD/958486255824752580&msr_no=9268&AttendanceDate=25/03/2026&Digest=l8ipRnva9AqfMgz/76ZvKQ",3
"BASTI","BANKATI","BARAHUA","3153011009/AV/958486255824186396","9565","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BARAHUA&panchayat_code=3153011009&fin_year=2025-2026&source=&work_code=3153011009/AV/958486255824186396&msr_no=9565&AttendanceDate=25/03/2026&Digest=ZO3lOIazqFYHAWENFOBoHw",8
"BASTI","BANKATI","BELSUHEE","3153011015/LD/958486255824990626","9502","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/LD/958486255824990626&msr_no=9502&AttendanceDate=25/03/2026&Digest=IOsY2h8l6xQ3Br60t5620A",8
"BASTI","BANKATI","BELSUHEE","3153011015/RC/958486255823615709","9576","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/RC/958486255823615709&msr_no=9576&AttendanceDate=25/03/2026&Digest=Ve4jZhEiMbLhpx9yDk3i0A",6
"BASTI","BANKATI","BHAWARA","3153011018/IC/958486255823741529","9341","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/IC/958486255823741529&msr_no=9341&AttendanceDate=25/03/2026&Digest=ca4f61y39ylGzjBH1MHGIQ",3
"BASTI","BANKATI","BHAWARA","3153011018/RC/958486255823707538","9724","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/RC/958486255823707538&msr_no=9724&AttendanceDate=25/03/2026&Digest=0wECdUz42qFeg3M5U3AjQw",9
"BASTI","BANKATI","BHAWARA","3153011018/RC/958486255823707539","9714","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/RC/958486255823707539&msr_no=9714&AttendanceDate=25/03/2026&Digest=gd4fMRLIIXSeCZ3pfWpfDA",8
"BASTI","BANKATI","DEWAMI","3153011027/FP/958486255823613996","9311","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/FP/958486255823613996&msr_no=9311&AttendanceDate=25/03/2026&Digest=Emh2m6Ty+GoIe1h7maOkfQ",3
"BASTI","BANKATI","DHURAHARA GOCHANA","3153011030/RC/958486255823741816","9672","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DHURAHARA%20GOCHANA&panchayat_code=3153011030&fin_year=2025-2026&source=&work_code=3153011030/RC/958486255823741816&msr_no=9672&AttendanceDate=25/03/2026&Digest=EtIn0qHKq0iRszPmk2u+Sw",10
"BASTI","BANKATI","GANGORI","3153011035/RC/958486255823750665","9585","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GANGORI&panchayat_code=3153011035&fin_year=2025-2026&source=&work_code=3153011035/RC/958486255823750665&msr_no=9585&AttendanceDate=25/03/2026&Digest=w4mErlfxhlie7Hw9XCageQ",10
"BASTI","BANKATI","HINAUTA","3153011041/RC/958486255823750743","9644","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HINAUTA&panchayat_code=3153011041&fin_year=2025-2026&source=&work_code=3153011041/RC/958486255823750743&msr_no=9644&AttendanceDate=25/03/2026&Digest=lZSihP9RVNQvXYzvKIYzpg",10
"BASTI","BANKATI","KHAMOKHAR","3153011049/FP/958486255823594955","9222","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAMOKHAR&panchayat_code=3153011049&fin_year=2025-2026&source=&work_code=3153011049/FP/958486255823594955&msr_no=9222&AttendanceDate=25/03/2026&Digest=VEUmyTJNEoK0jl7JenoBww",3
"BASTI","BANKATI","KHAMOKHAR","3153011049/RC/958486255823745109","9568","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAMOKHAR&panchayat_code=3153011049&fin_year=2025-2026&source=&work_code=3153011049/RC/958486255823745109&msr_no=9568&AttendanceDate=25/03/2026&Digest=t63uG7TUkX5ECPN3LP1P3A",8
"BASTI","BANKATI","KHARATI","3153011050/RC/958486255823743302","9432","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/RC/958486255823743302&msr_no=9432&AttendanceDate=25/03/2026&Digest=rrrKGVVZOXs8Q7QXf7DhRg",9
"BASTI","BANKATI","KHARATI","3153011050/RC/958486255823743302","9435","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/RC/958486255823743302&msr_no=9435&AttendanceDate=25/03/2026&Digest=PD81m4fybhz4PoLrXzsFXA",6
"BASTI","BANKATI","KHARWANIA","3153011054/FP/958486255823613677","9309","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARWANIA&panchayat_code=3153011054&fin_year=2025-2026&source=&work_code=3153011054/FP/958486255823613677&msr_no=9309&AttendanceDate=25/03/2026&Digest=1Gv2Fgk/AkHul5ewXncbUQ",9
"BASTI","BANKATI","KHARWANIA","3153011054/FP/958486255823613677","9312","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARWANIA&panchayat_code=3153011054&fin_year=2025-2026&source=&work_code=3153011054/FP/958486255823613677&msr_no=9312&AttendanceDate=25/03/2026&Digest=X1jUU0gmOaRoOvgBz+0cgQ",10
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966387","9305","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966387&msr_no=9305&AttendanceDate=25/03/2026&Digest=oPLGuKXksPnBwoSdDmEgnA",9
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966393","9246","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966393&msr_no=9246&AttendanceDate=25/03/2026&Digest=xohOjSUOcj1jHhZK8jC8dw",9
"BASTI","BANKATI","KHORIA","3153011056/RC/YD/958486255823681577","9628","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/RC/YD/958486255823681577&msr_no=9628&AttendanceDate=25/03/2026&Digest=PUOMwIcbSrzfZRoe4swBiw",9
"BASTI","BANKATI","KURIYAR","3153011060/IC/958486255823712455","9365","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/IC/958486255823712455&msr_no=9365&AttendanceDate=25/03/2026&Digest=5bxVWHiEHRb3l8S9P56Y8A",10
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9358","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9358&AttendanceDate=25/03/2026&Digest=tvnFv6Zb6QO0rsGibxHZ9g",7
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9361","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9361&AttendanceDate=25/03/2026&Digest=l+uvXj68dl/ZY7ToNl5XBg",1
"BASTI","BANKATI","PIKAWARA SHUKLA","3153011078/RC/958486255823744117","9233","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PIKAWARA%20SHUKLA&panchayat_code=3153011078&fin_year=2025-2026&source=&work_code=3153011078/RC/958486255823744117&msr_no=9233&AttendanceDate=25/03/2026&Digest=O/cfhMFsbnF4UlpDdHKBdQ",4
"BASTI","BANKATI","SISWA PANDEY","3153011101/RC/958486255823732562","9427","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=SISWA%20PANDEY&panchayat_code=3153011101&fin_year=2025-2026&source=&work_code=3153011101/RC/958486255823732562&msr_no=9427&AttendanceDate=25/03/2026&Digest=AAGM8jBAyK27BdHB0fyWcQ",10
"BASTI","BANKATI","KURIYAR","3153011060/IC/958486255823712455","9363","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/IC/958486255823712455&msr_no=9363&AttendanceDate=25/03/2026&Digest=8SDalOS0d0ZdR5z0ZlYrsw",9
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9359","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9359&AttendanceDate=25/03/2026&Digest=rM8cp0VwWa2aQe8eSbkt7A",9
"BASTI","BANKATI","MEHRDA","3153011065/RC/958486255823749751","9659","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MEHRDA&panchayat_code=3153011065&fin_year=2025-2026&source=&work_code=3153011065/RC/958486255823749751&msr_no=9659&AttendanceDate=25/03/2026&Digest=Ah0LJreBAmuPykt9LHc/3Q",2
"BASTI","BANKATI","PADIYAPAR","3153011072/RC/958486255823746773","9662","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PADIYAPAR&panchayat_code=3153011072&fin_year=2025-2026&source=&work_code=3153011072/RC/958486255823746773&msr_no=9662&AttendanceDate=25/03/2026&Digest=JDa5QJRepYkolScrJwkDlQ",9
"BASTI","BANKATI","PARASI","3153011076/RC/958486255823719298","9285","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PARASI&panchayat_code=3153011076&fin_year=2025-2026&source=&work_code=3153011076/RC/958486255823719298&msr_no=9285&AttendanceDate=25/03/2026&Digest=e8LLtkji8977RUrZzLE9bw",10
"BASTI","BANKATI","THALHAPAR","3153011088/AV/958486255824179930","9689","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=THALHAPAR&panchayat_code=3153011088&fin_year=2025-2026&source=&work_code=3153011088/AV/958486255824179930&msr_no=9689&AttendanceDate=25/03/2026&Digest=0t/VWOYD9UtzqO+PfjZXOw",7
"BASTI","BANKATI","MAHTHA","3153011096/IC/958486255823740167","9345","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MAHTHA&panchayat_code=3153011096&fin_year=2025-2026&source=&work_code=3153011096/IC/958486255823740167&msr_no=9345&AttendanceDate=25/03/2026&Digest=1lmoJfBdWLH77Gy3iJEQDQ",9
"BASTI","BANKATI","MAHTHA","3153011096/IC/958486255823740167","9348","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MAHTHA&panchayat_code=3153011096&fin_year=2025-2026&source=&work_code=3153011096/IC/958486255823740167&msr_no=9348&AttendanceDate=25/03/2026&Digest=dy53hr5Lop0+GaZPK9DPPg",8
"BASTI","BANKATI","SISWA PANDEY","3153011101/RC/958486255823732562","9426","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=SISWA%20PANDEY&panchayat_code=3153011101&fin_year=2025-2026&source=&work_code=3153011101/RC/958486255823732562&msr_no=9426&AttendanceDate=25/03/2026&Digest=mwRDVLMn8KjKQVtrF5ZLIA",9
"BASTI","BANKATI","SISWA PANDEY","3153011101/RC/958486255823732562","9429","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=SISWA%20PANDEY&panchayat_code=3153011101&fin_year=2025-2026&source=&work_code=3153011101/RC/958486255823732562&msr_no=9429&AttendanceDate=25/03/2026&Digest=dcJ53bpjsd0VwV5jAA3a1Q",7
"BASTI","BANKATI","DUBAULI KHURD","3153011109/IC/958486255823741004","9277","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DUBAULI%20KHURD&panchayat_code=3153011109&fin_year=2025-2026&source=&work_code=3153011109/IC/958486255823741004&msr_no=9277&AttendanceDate=25/03/2026&Digest=B/r2TdRed0tWex3mr2b2NQ",9
"BASTI","BANKATI","DUBAULI KHURD","3153011109/RC/958486255823749300","9395","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DUBAULI%20KHURD&panchayat_code=3153011109&fin_year=2025-2026&source=&work_code=3153011109/RC/958486255823749300&msr_no=9395&AttendanceDate=25/03/2026&Digest=rFC2G47LPT4p2vqoJcj1fw",9
"BASTI","BANKATI","CHOLKHARI","3153011110/AV/958486255824182493","9421","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=CHOLKHARI&panchayat_code=3153011110&fin_year=2025-2026&source=&work_code=3153011110/AV/958486255824182493&msr_no=9421&AttendanceDate=25/03/2026&Digest=ngX0j5eIgPnHUpglY4aLLA",9
"BASTI","BANKATI","CHOLKHARI","3153011110/AV/958486255824182493","9424","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=CHOLKHARI&panchayat_code=3153011110&fin_year=2025-2026&source=&work_code=3153011110/AV/958486255824182493&msr_no=9424&AttendanceDate=25/03/2026&Digest=sI0K66jtEwYI+Mv36V7I1g",9
"BASTI","BASTI","MAHSO","3153010057/WH/958486255824012356","4366","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BASTI&block_code=3153010&panchayat_name=MAHSO&panchayat_code=3153010057&fin_year=2025-2026&source=&work_code=3153010057/WH/958486255824012356&msr_no=4366&AttendanceDate=25/03/2026&Digest=Jko3ERC0Xp/TctM4ZdGjrg",9
"BASTI","BASTI","ORAI","3153010065/WC/958486255824160997","4412","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BASTI&block_code=3153010&panchayat_name=ORAI&panchayat_code=3153010065&fin_year=2025-2026&source=&work_code=3153010065/WC/958486255824160997&msr_no=4412&AttendanceDate=25/03/2026&Digest=85u51prPEIwn6w3iMHDi1w",2
"BASTI","BASTI","RAIKWAR","3153010070/RC/958486255823675819","4435","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BASTI&block_code=3153010&panchayat_name=RAIKWAR&panchayat_code=3153010070&fin_year=2025-2026&source=&work_code=3153010070/RC/958486255823675819&msr_no=4435&AttendanceDate=25/03/2026&Digest=i/IDik0zA8t7nDMe1xXhCw",4
"BASTI","BASTI","SIKARA PATHAN","3153010079/LD/958486255825004167","4348","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BASTI&block_code=3153010&panchayat_name=SIKARA%20PATHAN&panchayat_code=3153010079&fin_year=2025-2026&source=&work_code=3153010079/LD/958486255825004167&msr_no=4348&AttendanceDate=25/03/2026&Digest=cWmDrCUBFWi6zRb08b9N5w",9
"BASTI","DUBAULIYA","CHILMAPARSAN","3153014004/LD/958486255824846423","4129","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=CHILMAPARSAN&panchayat_code=3153014004&fin_year=2025-2026&source=&work_code=3153014004/LD/958486255824846423&msr_no=4129&AttendanceDate=25/03/2026&Digest=YfCQG+NzhXEPlvqOI1orEQ",7
"BASTI","DUBAULIYA","DEHIDIHA BUJURG","3153014010/RC/958486255823750688","4224","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=DEHIDIHA%20BUJURG&panchayat_code=3153014010&fin_year=2025-2026&source=&work_code=3153014010/RC/958486255823750688&msr_no=4224&AttendanceDate=25/03/2026&Digest=eq1uCIrVEEpPBs4wA4zaJg",7
"BASTI","DUBAULIYA","DEHIDIHA BUJURG","3153014010/RC/958486255823750688","4227","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=DEHIDIHA%20BUJURG&panchayat_code=3153014010&fin_year=2025-2026&source=&work_code=3153014010/RC/958486255823750688&msr_no=4227&AttendanceDate=25/03/2026&Digest=sraHDIIhnE9e9rnUFvYaqg",1
"BASTI","DUBAULIYA","DEWRAGANGWAR","3153014015/RC/958486255823666018","4302","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=DEWRAGANGWAR&panchayat_code=3153014015&fin_year=2025-2026&source=&work_code=3153014015/RC/958486255823666018&msr_no=4302&AttendanceDate=25/03/2026&Digest=w5DOROavJgklsYEuh6wrqw",7
"BASTI","DUBAULIYA","DEWRAGANGWAR","3153014015/RC/958486255823719614","4300","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=DEWRAGANGWAR&panchayat_code=3153014015&fin_year=2025-2026&source=&work_code=3153014015/RC/958486255823719614&msr_no=4300&AttendanceDate=25/03/2026&Digest=0cWV+Gu49eIrn+SDBUPV3g",7
"BASTI","DUBAULIYA","PURE OARI RAI","3153014023/RC/958486255823749307","4141","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=PURE%20OARI%20RAI&panchayat_code=3153014023&fin_year=2025-2026&source=&work_code=3153014023/RC/958486255823749307&msr_no=4141&AttendanceDate=25/03/2026&Digest=C8ptUN/nCCp6+FLMNoChqg",8
"BASTI","DUBAULIYA","PAYAK PUR","3153014025/RC/958486255823750947","4299","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=DUBAULIYA&block_code=3153014&panchayat_name=PAYAK%20PUR&panchayat_code=3153014025&fin_year=2025-2026&source=&work_code=3153014025/RC/958486255823750947&msr_no=4299&AttendanceDate=25/03/2026&Digest=L8XkZGMhFJJPLC/FcKGw2Q",1
