"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","BAHADURPUR","KANHAULI","3153012033/LD/958486255824834898","9714","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KANHAULI&panchayat_code=3153012033&fin_year=2025-2026&source=&work_code=3153012033/LD/958486255824834898&msr_no=9714&AttendanceDate=27/03/2026&Digest=YiTv+ebcRKPL5WShh6824w",6
"BASTI","BAHADURPUR","NIRANJAN PUR","3153012055/RC/958486255823672554","9880","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=NIRANJAN%20PUR&panchayat_code=3153012055&fin_year=2025-2026&source=&work_code=3153012055/RC/958486255823672554&msr_no=9880&AttendanceDate=27/03/2026&Digest=AxjamJhQKv6hbiNdPwo5Cg",2
"BASTI","BAHADURPUR","NRAYANPUR","3153012056/RC/958486255823733814","9867","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=NRAYANPUR&panchayat_code=3153012056&fin_year=2025-2026&source=&work_code=3153012056/RC/958486255823733814&msr_no=9867&AttendanceDate=27/03/2026&Digest=PAY9DIjqlTubjASya+fuXQ",7
"BASTI","BAHADURPUR","PAALHA","3153012057/LD/958486255825007535","9677","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PAALHA&panchayat_code=3153012057&fin_year=2025-2026&source=&work_code=3153012057/LD/958486255825007535&msr_no=9677&AttendanceDate=27/03/2026&Digest=kzv0PsgxvwgmWQYWWHyfBw",6
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/DP/958486255823394822","9891","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/DP/958486255823394822&msr_no=9891&AttendanceDate=27/03/2026&Digest=A4fAkVu46qrfv2AT9fpYyg",2
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/RC/958486255823589091","9694","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/RC/958486255823589091&msr_no=9694&AttendanceDate=27/03/2026&Digest=MlXhsNhh0oQQB9J7wLwzwQ",7
"BASTI","BAHADURPUR","ROJIYA","3153012068/RC/958486255823714257","9941","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=ROJIYA&panchayat_code=3153012068&fin_year=2025-2026&source=&work_code=3153012068/RC/958486255823714257&msr_no=9941&AttendanceDate=27/03/2026&Digest=iws7RsY9WKnPef0ZvMadnQ",2
"BASTI","BAHADURPUR","SAIFABAD","3153012069/RC/958486255823597406","9680","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SAIFABAD&panchayat_code=3153012069&fin_year=2025-2026&source=&work_code=3153012069/RC/958486255823597406&msr_no=9680&AttendanceDate=27/03/2026&Digest=tFbE0rKVgrfV/xjbfwZKOg",2
"BASTI","BAHADURPUR","AMILAHA","3153012092/WH/958486255823998983","9739","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=AMILAHA&panchayat_code=3153012092&fin_year=2025-2026&source=&work_code=3153012092/WH/958486255823998983&msr_no=9739&AttendanceDate=27/03/2026&Digest=HtU8WwSdIjIBpiOd+6/hPQ",8
"BASTI","BANKATI","AHIRAULI","3153011001/LD/958486255824929272","9466","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=AHIRAULI&panchayat_code=3153011001&fin_year=2025-2026&source=&work_code=3153011001/LD/958486255824929272&msr_no=9466&AttendanceDate=27/03/2026&Digest=D3XOPhr1Yi1iY/1CznxlZw",10
"BASTI","BANKATI","BAGHAPAR","3153011004/RC/958486255823751119","9679","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BAGHAPAR&panchayat_code=3153011004&fin_year=2025-2026&source=&work_code=3153011004/RC/958486255823751119&msr_no=9679&AttendanceDate=27/03/2026&Digest=Ed5kGF3sj4NkqiXXa+ePcw",9
"BASTI","BANKATI","BELSUHEE","3153011015/LD/958486255824990622","9504","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/LD/958486255824990622&msr_no=9504&AttendanceDate=27/03/2026&Digest=3Sap4SvhtI1LJq+ai+1Stw",9
"BASTI","BANKATI","BELSUHEE","3153011015/LD/958486255824990622","9507","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/LD/958486255824990622&msr_no=9507&AttendanceDate=27/03/2026&Digest=w4XkpS8wBD8boEWCm5KiGA",8
"BASTI","BANKATI","DEWAMI","3153011027/AV/958486255824164986","9593","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/AV/958486255824164986&msr_no=9593&AttendanceDate=27/03/2026&Digest=IWa4gowMFRnlDjnoSefcLw",1
"BASTI","BANKATI","DEWAMI","3153011027/AV/958486255824164986","9596","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/AV/958486255824164986&msr_no=9596&AttendanceDate=27/03/2026&Digest=tzlmC4iavPQeUneUc7BjZQ",1
"BASTI","BANKATI","DEWAMI","3153011027/FP/958486255823613996","9293","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/FP/958486255823613996&msr_no=9293&AttendanceDate=27/03/2026&Digest=yiFfJyAFdI0IIOLyeFAMAw",8
"BASTI","BANKATI","DHURAHARA GOCHANA","3153011030/RC/958486255823741816","9670","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DHURAHARA%20GOCHANA&panchayat_code=3153011030&fin_year=2025-2026&source=&work_code=3153011030/RC/958486255823741816&msr_no=9670&AttendanceDate=27/03/2026&Digest=GWrBYYdT4D35fG9IQ72Fow",9
"BASTI","BANKATI","DHURAHARA GOCHANA","3153011030/RC/958486255823741816","9673","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DHURAHARA%20GOCHANA&panchayat_code=3153011030&fin_year=2025-2026&source=&work_code=3153011030/RC/958486255823741816&msr_no=9673&AttendanceDate=27/03/2026&Digest=GteGfsGZtH8QAeKabDkjUw",8
"BASTI","BANKATI","KHARATI","3153011050/AV/958486255824182731","9216","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/AV/958486255824182731&msr_no=9216&AttendanceDate=27/03/2026&Digest=X4BiIBoJEGGJdMfwsv0+AQ",4
"BASTI","BANKATI","KHAROHA","3153011053/RC/958486255823653981","9599","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAROHA&panchayat_code=3153011053&fin_year=2025-2026&source=&work_code=3153011053/RC/958486255823653981&msr_no=9599&AttendanceDate=27/03/2026&Digest=V3SfBCrKM/QxK495vUSnkQ",9
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966387","9307","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966387&msr_no=9307&AttendanceDate=27/03/2026&Digest=WhclOVKalIZ5ytTrSui8Xw",7
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966411","9237","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966411&msr_no=9237&AttendanceDate=27/03/2026&Digest=fp++JulSM81vkjGlqPv3Qg",6
"BASTI","BANKATI","KHORIA","3153011056/RC/YD/958486255823681583","9451","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/RC/YD/958486255823681583&msr_no=9451&AttendanceDate=27/03/2026&Digest=aFAZXuVptoDSJa6suxRDTw",8
"BASTI","BANKATI","KURIYAR","3153011060/IC/958486255823712455","9363","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/IC/958486255823712455&msr_no=9363&AttendanceDate=27/03/2026&Digest=cZJ8BSCgILLbm0FCyo0gfQ",9
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9359","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9359&AttendanceDate=27/03/2026&Digest=t3yqMOo6BJ9z0JLkQ9rEXw",8
"BASTI","BANKATI","PADIYAPAR","3153011072/RC/958486255823746773","9662","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PADIYAPAR&panchayat_code=3153011072&fin_year=2025-2026&source=&work_code=3153011072/RC/958486255823746773&msr_no=9662&AttendanceDate=27/03/2026&Digest=kx23wnXre5un9em5RhLP7w",8
"BASTI","BANKATI","THALHAPAR","3153011088/AV/958486255824179930","9689","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=THALHAPAR&panchayat_code=3153011088&fin_year=2025-2026&source=&work_code=3153011088/AV/958486255824179930&msr_no=9689&AttendanceDate=27/03/2026&Digest=E+2z/rcgRDPcN07ujpqKdA",9
"BASTI","BANKATI","MAHTHA","3153011096/IC/958486255823740167","9345","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MAHTHA&panchayat_code=3153011096&fin_year=2025-2026&source=&work_code=3153011096/IC/958486255823740167&msr_no=9345&AttendanceDate=27/03/2026&Digest=VR5gh40to7XeudL99fSB9A",9
"BASTI","BANKATI","MAHTHA","3153011096/IC/958486255823740167","9348","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MAHTHA&panchayat_code=3153011096&fin_year=2025-2026&source=&work_code=3153011096/IC/958486255823740167&msr_no=9348&AttendanceDate=27/03/2026&Digest=lT5xn0PK7aKu1icEluICjg",8
"BASTI","BANKATI","PIPRA SUKRAULI","3153011099/RC/958486255823744508","9756","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PIPRA%20SUKRAULI&panchayat_code=3153011099&fin_year=2025-2026&source=&work_code=3153011099/RC/958486255823744508&msr_no=9756&AttendanceDate=27/03/2026&Digest=Lef4eQjfV9YZxa77N6VipQ",7
"BASTI","BAHADURPUR","BAHADURPUR","3153012007/WH/958486255823987468","9644","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=BAHADURPUR&panchayat_code=3153012007&fin_year=2025-2026&source=&work_code=3153012007/WH/958486255823987468&msr_no=9644&AttendanceDate=27/03/2026&Digest=LfH/Z0Zb5qc+gWK0IEv+BA",5
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/RC/958486255823667987","9815","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/RC/958486255823667987&msr_no=9815&AttendanceDate=27/03/2026&Digest=w9YteRm/TVt/FN6zh7CveA",5
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/RC/958486255823667988","9804","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/RC/958486255823667988&msr_no=9804&AttendanceDate=27/03/2026&Digest=BsPuSjyZLz+o5ifbRXXTcw",10
"BASTI","BAHADURPUR","GOVINDPUR (Bahadurpur)","3153012023/RC/958486255823669277","9925","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=GOVINDPUR%20%20(Bahadurpur)&panchayat_code=3153012023&fin_year=2025-2026&source=&work_code=3153012023/RC/958486255823669277&msr_no=9925&AttendanceDate=27/03/2026&Digest=R0SpCZVNhISDEbqXtQNMGg",5
"BASTI","BAHADURPUR","KALWARI MUSTAKHAM","3153012030/RC/958486255823585693","9776","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KALWARI%20MUSTAKHAM&panchayat_code=3153012030&fin_year=2025-2026&source=&work_code=3153012030/RC/958486255823585693&msr_no=9776&AttendanceDate=27/03/2026&Digest=oZrWHbryVPrt33c+zyULoA",5
"BASTI","BAHADURPUR","KAMRIHA","3153012031/IC/958486255823711085","9783","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KAMRIHA&panchayat_code=3153012031&fin_year=2025-2026&source=&work_code=3153012031/IC/958486255823711085&msr_no=9783&AttendanceDate=27/03/2026&Digest=vwTzYeDnXI2QHGwgF6WlpQ",2
"BASTI","BAHADURPUR","KAMRIHA","3153012031/RC/958486255823682095","9786","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KAMRIHA&panchayat_code=3153012031&fin_year=2025-2026&source=&work_code=3153012031/RC/958486255823682095&msr_no=9786&AttendanceDate=27/03/2026&Digest=SfJNy9Dz8pSP3xHXALC8xQ",4
"BASTI","BAHADURPUR","PAALHA","3153012057/LD/958486255825007541","9763","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PAALHA&panchayat_code=3153012057&fin_year=2025-2026&source=&work_code=3153012057/LD/958486255825007541&msr_no=9763&AttendanceDate=27/03/2026&Digest=7xbVvwjgtXyHlIKBwNIyBA",1
"BASTI","BAHADURPUR","PHOOLPUR","3153012061/LD/958486255825008303","9861","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PHOOLPUR&panchayat_code=3153012061&fin_year=2025-2026&source=&work_code=3153012061/LD/958486255825008303&msr_no=9861&AttendanceDate=27/03/2026&Digest=GaWtAMlYpg22yG9VQHPmgQ",4
"BASTI","BAHADURPUR","RAKHAUNA","3153012066/LD/958486255824953329","9793","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=RAKHAUNA&panchayat_code=3153012066&fin_year=2025-2026&source=&work_code=3153012066/LD/958486255824953329&msr_no=9793&AttendanceDate=27/03/2026&Digest=18iGCD/mWniWTHClGPR4GA",7
"BASTI","BAHADURPUR","SEMRA URF GALWA","3153012087/AV/958486255824174667","9765","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SEMRA%20URF%20GALWA&panchayat_code=3153012087&fin_year=2025-2026&source=&work_code=3153012087/AV/958486255824174667&msr_no=9765&AttendanceDate=27/03/2026&Digest=fpRRhEvI4WUyqfByEBbd8A",1
"BASTI","BAHADURPUR","AMILAHA","3153012092/WH/958486255823998983","9736","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=AMILAHA&panchayat_code=3153012092&fin_year=2025-2026&source=&work_code=3153012092/WH/958486255823998983&msr_no=9736&AttendanceDate=27/03/2026&Digest=+j+jiaJDOXIi6p4gfSfJtw",10
"BASTI","BANKATI","BELSUHEE","3153011015/LD/958486255824990626","9500","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/LD/958486255824990626&msr_no=9500&AttendanceDate=27/03/2026&Digest=k4hnDeKFUhE/ejykiecyHw",2
"BASTI","BANKATI","BELSUHEE","3153011015/LD/958486255824990626","9503","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BELSUHEE&panchayat_code=3153011015&fin_year=2025-2026&source=&work_code=3153011015/LD/958486255824990626&msr_no=9503&AttendanceDate=27/03/2026&Digest=vviZCQx+0VirX9p10A+wrA",4
"BASTI","BANKATI","BHAWARA","3153011018/IC/958486255823741530","9344","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/IC/958486255823741530&msr_no=9344&AttendanceDate=27/03/2026&Digest=SqJN8XepfG4GMVBizqPuHw",7
"BASTI","BANKATI","BHAWARA","3153011018/RC/958486255823707538","9725","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/RC/958486255823707538&msr_no=9725&AttendanceDate=27/03/2026&Digest=gDlGqI7gJuemFxyhQD63mw",1
"BASTI","BANKATI","DEWAMI","3153011027/FP/958486255823613996","9292","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/FP/958486255823613996&msr_no=9292&AttendanceDate=27/03/2026&Digest=HKq37Riq8b+96ANiJ1PR9Q",6
"BASTI","BANKATI","DHURAHARA GOCHANA","3153011030/RC/958486255823741816","9671","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DHURAHARA%20GOCHANA&panchayat_code=3153011030&fin_year=2025-2026&source=&work_code=3153011030/RC/958486255823741816&msr_no=9671&AttendanceDate=27/03/2026&Digest=RibpKMC/l3aw9yLkAsKPAA",9
"BASTI","BANKATI","GANGORI","3153011035/RC/958486255823750421","9583","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GANGORI&panchayat_code=3153011035&fin_year=2025-2026&source=&work_code=3153011035/RC/958486255823750421&msr_no=9583&AttendanceDate=27/03/2026&Digest=Lea8xc7m9AXr3vggeJouuQ",9
"BASTI","BANKATI","GANGORI","3153011035/RC/958486255823750665","9587","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GANGORI&panchayat_code=3153011035&fin_year=2025-2026&source=&work_code=3153011035/RC/958486255823750665&msr_no=9587&AttendanceDate=27/03/2026&Digest=zNLXrjHKtkCgcSMtEELN8Q",2
"BASTI","BANKATI","HINAUTA","3153011041/RC/958486255823750743","9645","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HINAUTA&panchayat_code=3153011041&fin_year=2025-2026&source=&work_code=3153011041/RC/958486255823750743&msr_no=9645&AttendanceDate=27/03/2026&Digest=CL6mVBiMwDXW4y1DYM8o1g",10
"BASTI","BANKATI","KHAROHA","3153011053/RC/958486255823653981","9600","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAROHA&panchayat_code=3153011053&fin_year=2025-2026&source=&work_code=3153011053/RC/958486255823653981&msr_no=9600&AttendanceDate=27/03/2026&Digest=7D+Pt1rf53TlapezcsocLg",2
