"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","BAHADURPUR","PHOOLPUR","3153012061/RC/958486255823571296","9553","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PHOOLPUR&panchayat_code=3153012061&fin_year=2025-2026&source=&work_code=3153012061/RC/958486255823571296&msr_no=9553&AttendanceDate=21/03/2026&Digest=ej5YaffbKPGRXUCdf2+ChQ",4
"BASTI","BAHADURPUR","RAKHAUNA","3153012066/LD/958486255824953329","9794","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=RAKHAUNA&panchayat_code=3153012066&fin_year=2025-2026&source=&work_code=3153012066/LD/958486255824953329&msr_no=9794&AttendanceDate=21/03/2026&Digest=U9hMTwKiM5mmvPXNRSequQ",8
"BASTI","BAHADURPUR","ROJIYA","3153012068/LD/958486255824998099","9541","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=ROJIYA&panchayat_code=3153012068&fin_year=2025-2026&source=&work_code=3153012068/LD/958486255824998099&msr_no=9541&AttendanceDate=21/03/2026&Digest=O1lo0ZiNPA/AUF1XZM1Thg",6
"BASTI","BAHADURPUR","SISWARI RAGUBIR SINGH","3153012075/RC/958486255823744922","9592","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SISWARI%20RAGUBIR%20SINGH&panchayat_code=3153012075&fin_year=2025-2026&source=&work_code=3153012075/RC/958486255823744922&msr_no=9592&AttendanceDate=21/03/2026&Digest=C5k2eXas/pl68Dw8OZdAzg",8
"BASTI","BAHADURPUR","MALHWAR","3153012083/RC/958486255823698099","9749","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=MALHWAR&panchayat_code=3153012083&fin_year=2025-2026&source=&work_code=3153012083/RC/958486255823698099&msr_no=9749&AttendanceDate=21/03/2026&Digest=yYxLThFZNnValVN6Zx7Grw",5
"BASTI","BAHADURPUR","GAUSPUR","3153012093/RC/958486255823704577","9759","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=GAUSPUR&panchayat_code=3153012093&fin_year=2025-2026&source=&work_code=3153012093/RC/958486255823704577&msr_no=9759&AttendanceDate=21/03/2026&Digest=Xex2u1Ai7nOJRPc6vsE/UQ",2
"BASTI","BANKATI","ARAILADIGAR PATTI","3153011003/IC/958486255823726104","9369","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=ARAILADIGAR%20PATTI&panchayat_code=3153011003&fin_year=2025-2026&source=&work_code=3153011003/IC/958486255823726104&msr_no=9369&AttendanceDate=21/03/2026&Digest=O2z6rnOwOKGlvgXOkzhyfA",5
"BASTI","BANKATI","BARAHUA","3153011009/AV/958486255824186396","9565","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BARAHUA&panchayat_code=3153011009&fin_year=2025-2026&source=&work_code=3153011009/AV/958486255824186396&msr_no=9565&AttendanceDate=21/03/2026&Digest=T3bTWt+JItngV/X3LcInug",8
"BASTI","BANKATI","BARAHUA","3153011009/RC/958486255823741970","9316","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BARAHUA&panchayat_code=3153011009&fin_year=2025-2026&source=&work_code=3153011009/RC/958486255823741970&msr_no=9316&AttendanceDate=21/03/2026&Digest=uKstWhwkCs2aqcd0lEzy0Q",9
"BASTI","BANKATI","DEWAMI","3153011027/FP/958486255823613996","9311","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DEWAMI&panchayat_code=3153011027&fin_year=2025-2026&source=&work_code=3153011027/FP/958486255823613996&msr_no=9311&AttendanceDate=21/03/2026&Digest=A6ATu5H+qq8fhpRX/NiL1Q",3
"BASTI","BANKATI","GANGORI","3153011035/RC/958486255823750665","9585","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GANGORI&panchayat_code=3153011035&fin_year=2025-2026&source=&work_code=3153011035/RC/958486255823750665&msr_no=9585&AttendanceDate=21/03/2026&Digest=BbF3rQMz5QJODeAek3VQVw",9
"BASTI","BANKATI","HINAUTA","3153011041/RC/958486255823750743","9644","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HINAUTA&panchayat_code=3153011041&fin_year=2025-2026&source=&work_code=3153011041/RC/958486255823750743&msr_no=9644&AttendanceDate=21/03/2026&Digest=iATr3ecu3jsMhhh6EZmI7w",10
"BASTI","BANKATI","KHAMOKHAR","3153011049/FP/958486255823594955","9222","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAMOKHAR&panchayat_code=3153011049&fin_year=2025-2026&source=&work_code=3153011049/FP/958486255823594955&msr_no=9222&AttendanceDate=21/03/2026&Digest=yOpSdsVkU/Q6emZAUtEbAw",5
"BASTI","BANKATI","KHAMOKHAR","3153011049/RC/958486255823745109","9568","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAMOKHAR&panchayat_code=3153011049&fin_year=2025-2026&source=&work_code=3153011049/RC/958486255823745109&msr_no=9568&AttendanceDate=21/03/2026&Digest=FYrXWRduRh52SI0bYH8G7A",8
"BASTI","BANKATI","KHARATI","3153011050/RC/958486255823743302","9432","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/RC/958486255823743302&msr_no=9432&AttendanceDate=21/03/2026&Digest=re88qEFca9ZcY/szMt5fCg",8
"BASTI","BANKATI","KHARATI","3153011050/RC/958486255823743302","9435","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/RC/958486255823743302&msr_no=9435&AttendanceDate=21/03/2026&Digest=F5zeTpTiBEX3sa+PAYC0Mg",6
"BASTI","BANKATI","KHARWANIA","3153011054/FP/958486255823613677","9309","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARWANIA&panchayat_code=3153011054&fin_year=2025-2026&source=&work_code=3153011054/FP/958486255823613677&msr_no=9309&AttendanceDate=21/03/2026&Digest=CaGgf/qyW4rvXGzpk0WUUQ",9
"BASTI","BANKATI","KHARWANIA","3153011054/FP/958486255823613677","9312","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARWANIA&panchayat_code=3153011054&fin_year=2025-2026&source=&work_code=3153011054/FP/958486255823613677&msr_no=9312&AttendanceDate=21/03/2026&Digest=LLZKRFeRQ5PG3CJvAYmPlA",9
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966387","9305","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966387&msr_no=9305&AttendanceDate=21/03/2026&Digest=3xHSYyIPsACboqx0b9yaIA",9
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966393","9246","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966393&msr_no=9246&AttendanceDate=21/03/2026&Digest=h+uMBp+FGCvrSzMUaZbgDg",8
"BASTI","BANKATI","KHORIA","3153011056/RC/YD/958486255823681577","9628","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/RC/YD/958486255823681577&msr_no=9628&AttendanceDate=21/03/2026&Digest=Im+aKhqe7TcAceNiYG1zWw",9
"BASTI","BANKATI","KURIYAR","3153011060/IC/958486255823712455","9365","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/IC/958486255823712455&msr_no=9365&AttendanceDate=21/03/2026&Digest=smusV79pQi+GKXaZXYvE2w",10
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9358","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9358&AttendanceDate=21/03/2026&Digest=mg9u59Thd1jGRHALCJ6kkA",7
"BASTI","BANKATI","KURIYAR","3153011060/WC/958486255824235444","9361","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KURIYAR&panchayat_code=3153011060&fin_year=2025-2026&source=&work_code=3153011060/WC/958486255824235444&msr_no=9361&AttendanceDate=21/03/2026&Digest=uXnVbGEsa6g4yLBGYbK+2A",1
"BASTI","BANKATI","NAGARA BAUDIHAR","3153011070/RC/958486255823712105","9411","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=NAGARA%20BAUDIHAR&panchayat_code=3153011070&fin_year=2025-2026&source=&work_code=3153011070/RC/958486255823712105&msr_no=9411&AttendanceDate=21/03/2026&Digest=W+Z5e7OZcGE9m+yGgnU1tQ",1
"BASTI","BANKATI","PIKAWARA SHUKLA","3153011078/RC/958486255823744117","9233","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=PIKAWARA%20SHUKLA&panchayat_code=3153011078&fin_year=2025-2026&source=&work_code=3153011078/RC/958486255823744117&msr_no=9233&AttendanceDate=21/03/2026&Digest=DGipsgbY+q/5NA3/8zmS3Q",5
"BASTI","BANKATI","SOBHAN PAR","3153011087/RC/958486255823735147","9272","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=SOBHAN%20PAR&panchayat_code=3153011087&fin_year=2025-2026&source=&work_code=3153011087/RC/958486255823735147&msr_no=9272&AttendanceDate=21/03/2026&Digest=+OkFeUII8WegHfew7jd9Ew",9
"BASTI","BANKATI","MANIKAURAN KALA","3153011095/RC/958486255823744045","9518","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MANIKAURAN%20KALA&panchayat_code=3153011095&fin_year=2025-2026&source=&work_code=3153011095/RC/958486255823744045&msr_no=9518&AttendanceDate=21/03/2026&Digest=oOOpvsAmfkGCjtm9UdDDYA",8
"BASTI","BANKATI","SISWA PANDEY","3153011101/RC/958486255823732562","9427","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=SISWA%20PANDEY&panchayat_code=3153011101&fin_year=2025-2026&source=&work_code=3153011101/RC/958486255823732562&msr_no=9427&AttendanceDate=21/03/2026&Digest=xkdmQxf7RhyAp0bOyOX0Yw",9
"BASTI","BANKATI","DUBAULI KHURD","3153011109/RC/958486255823749300","9394","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DUBAULI%20KHURD&panchayat_code=3153011109&fin_year=2025-2026&source=&work_code=3153011109/RC/958486255823749300&msr_no=9394&AttendanceDate=21/03/2026&Digest=PmTux0KFin2H/gIPNWb0Zw",7
"BASTI","BAHADURPUR","BHERIHA","3153012011/LD/958486255824954107","9710","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=BHERIHA&panchayat_code=3153012011&fin_year=2025-2026&source=&work_code=3153012011/LD/958486255824954107&msr_no=9710&AttendanceDate=21/03/2026&Digest=0SfS6HIQSuHXZ85QMiNrZw",10
"BASTI","BAHADURPUR","SONBARSA","3153012014/LD/958486255824933208","9633","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SONBARSA&panchayat_code=3153012014&fin_year=2025-2026&source=&work_code=3153012014/LD/958486255824933208&msr_no=9633&AttendanceDate=21/03/2026&Digest=LjRrUg58LgqF7ofgkQK2Vg",9
"BASTI","BAHADURPUR","SONBARSA","3153012014/LD/958486255824933208","9636","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SONBARSA&panchayat_code=3153012014&fin_year=2025-2026&source=&work_code=3153012014/LD/958486255824933208&msr_no=9636&AttendanceDate=21/03/2026&Digest=11t9IC7w1/Y4TzThoCcYLA",5
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824951552","9701","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824951552&msr_no=9701&AttendanceDate=21/03/2026&Digest=KWhgATFQe14Jl7LNTkjr/Q",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824951552","9704","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824951552&msr_no=9704&AttendanceDate=21/03/2026&Digest=SluVhKO0wzmjzTac+5552A",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824987443","9595","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824987443&msr_no=9595&AttendanceDate=21/03/2026&Digest=MCf212rT7jk6+8MoLQ96qg",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824987443","9598","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824987443&msr_no=9598&AttendanceDate=21/03/2026&Digest=jFv1XWyVPS2gfBLH4MFegQ",10
"BASTI","BAHADURPUR","KALWARI MUSTAKHAM","3153012030/RC/958486255823689961","9771","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KALWARI%20MUSTAKHAM&panchayat_code=3153012030&fin_year=2025-2026&source=&work_code=3153012030/RC/958486255823689961&msr_no=9771&AttendanceDate=21/03/2026&Digest=YlZMNqktqf39ak6gIIYzXA",4
"BASTI","BAHADURPUR","KANHAULI","3153012033/LD/958486255824834898","9713","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KANHAULI&panchayat_code=3153012033&fin_year=2025-2026&source=&work_code=3153012033/LD/958486255824834898&msr_no=9713&AttendanceDate=21/03/2026&Digest=0cnPKhwYv6CZTIgV4t2BJg",10
"BASTI","BAHADURPUR","KANHAULI","3153012033/LD/958486255825009893","9690","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KANHAULI&panchayat_code=3153012033&fin_year=2025-2026&source=&work_code=3153012033/LD/958486255825009893&msr_no=9690&AttendanceDate=21/03/2026&Digest=1f+w0ln2Fa29se/xJHI6Sw",2
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/RC/958486255823707626","9695","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/RC/958486255823707626&msr_no=9695&AttendanceDate=21/03/2026&Digest=iqzJf2BuT/TdmDj1io2iqw",3
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/RC/958486255823707646","9699","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/RC/958486255823707646&msr_no=9699&AttendanceDate=21/03/2026&Digest=ErmEcCnAw5YL13qK83Yasw",3
